success,rt,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant,participant_gender,stimulus,response,timeout,failed_images,failed_audio,failed_video,figure,difficulty,response_time_seconds,text_response,word_count,response_index,question_order,file_name
NA,83807,survey-text,4,2.0.0,121022,p97lbxy42mx,NA,NA,NA,"{""image_description"":""flat bottom with two lines going up right that then on the left makes a point like a triangle goes back up slightly shifts to a trapezoids end and goes down (moving to the right now) forming an outline of a triangles and ends with that line mentioned previously\n""}",NA,NA,NA,NA,stimuli/34.jpg,easy,NA,"flat bottom with two lines going up right that then on the left makes a point like a triangle goes back up slightly shifts to a trapezoids end and goes down (moving to the right now) forming an outline of a triangles and ends with that line mentioned previously
",49,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,56856,survey-text,5,2.0.0,177883,p97lbxy42mx,NA,NA,NA,"{""image_description"":""middle right forms an outline of a triangle and goes down just a bit forming a pentagon side and goes flat down on the left theres a flat triangle goes up and makes angled shapes to finish\n""}",NA,NA,NA,NA,stimuli/42.jpg,easy,NA,"middle right forms an outline of a triangle and goes down just a bit forming a pentagon side and goes flat down on the left theres a flat triangle goes up and makes angled shapes to finish
",37,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,15244,survey-text,6,2.0.0,193131,p97lbxy42mx,NA,NA,NA,"{""image_description"":""this looks like a puzzle piece of some sort  ""}",NA,NA,NA,NA,stimuli/154.jpg,hard,NA,this looks like a puzzle piece of some sort,9,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,55562,survey-text,7,2.0.0,248697,p97lbxy42mx,NA,NA,NA,"{""image_description"":""kind of looks like a bird you see the beak at the bottom right because it forms a triangle and going from the left the lines are forged with a mini divit and continues to go up forming another triangle shape and goes ""}",NA,NA,NA,NA,stimuli/114.jpg,hard,NA,kind of looks like a bird you see the beak at the bottom right because it forms a triangle and going from the left the lines are forged with a mini divit and continues to go up forming another triangle shape and goes,43,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,14375,survey-text,8,2.0.0,263095,p97lbxy42mx,NA,NA,NA,"{""image_description"":""almost a rectangle but more scribbles""}",NA,NA,NA,NA,stimuli/50.jpg,easy,NA,almost a rectangle but more scribbles,6,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,28515,survey-text,9,2.0.0,291615,p97lbxy42mx,NA,NA,NA,"{""image_description"":""this kind of looks like the blue angels aircraft when you view it from bottom right to left\n""}",NA,NA,NA,NA,stimuli/66.jpg,medium,NA,"this kind of looks like the blue angels aircraft when you view it from bottom right to left
",18,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,70988,survey-text,10,2.0.0,362608,p97lbxy42mx,NA,NA,NA,"{""image_description"":""almost looks like a person with the two feet being on the right side one pointy part upper right and lower right looks like a peg  leg with the left going making a wide rectangle to act like the arm and when you go up it could be the head with a hat attached and on the right underdearth the shape looking like a sword is the shoulder/other arm""}",NA,NA,NA,NA,stimuli/146.jpg,hard,NA,almost looks like a person with the two feet being on the right side one pointy part upper right and lower right looks like a peg  leg with the left going making a wide rectangle to act like the arm and when you go up it could be the head with a hat attached and on the right underdearth the shape looking like a sword is the shoulder/other arm,69,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,18218,survey-text,11,2.0.0,380830,p97lbxy42mx,NA,NA,NA,"{""image_description"":""almost looks like a trapezoid""}",NA,NA,NA,NA,stimuli/10.jpg,easy,NA,almost looks like a trapezoid,5,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,2897,survey-text,12,2.0.0,383731,p97lbxy42mx,NA,NA,NA,"{""image_description"":""triangle""}",NA,NA,NA,NA,stimuli/2.jpg,easy,NA,triangle,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,42348,survey-text,13,2.0.0,426083,p97lbxy42mx,NA,NA,NA,"{""image_description"":""outside piece makes a rhombus and it continues with a triangles bottom on the left and makes contorted lines moving to the right""}",NA,NA,NA,NA,stimuli/90.jpg,medium,NA,outside piece makes a rhombus and it continues with a triangles bottom on the left and makes contorted lines moving to the right,23,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,24841,survey-text,14,2.0.0,450927,p97lbxy42mx,NA,NA,NA,"{""image_description"":""at the top there is an outside triang;e and it continues as the rest of the shape is a messed up triangles""}",NA,NA,NA,NA,stimuli/26.jpg,easy,NA,at the top there is an outside triang;e and it continues as the rest of the shape is a messed up triangles,22,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,47448,survey-text,15,2.0.0,498378,p97lbxy42mx,NA,NA,NA,"{""image_description"":""idk""}",NA,NA,NA,NA,stimuli/138.jpg,hard,NA,idk,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,11420,survey-text,16,2.0.0,509802,p97lbxy42mx,NA,NA,NA,"{""image_description"":""triangles and trapezoids""}",NA,NA,NA,NA,stimuli/106.jpg,medium,NA,triangles and trapezoids,3,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,23307,survey-text,17,2.0.0,533114,p97lbxy42mx,NA,NA,NA,"{""image_description"":""another one with a lot of tipi points and an upside down triangle looking from top to bottom""}",NA,NA,NA,NA,stimuli/82.jpg,medium,NA,another one with a lot of tipi points and an upside down triangle looking from top to bottom,18,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,18526,survey-text,18,2.0.0,551643,p97lbxy42mx,NA,NA,NA,"{""image_description"":""pentagon looks like a tumbled stop sign""}",NA,NA,NA,NA,stimuli/18.jpg,easy,NA,pentagon looks like a tumbled stop sign,7,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,35937,survey-text,19,2.0.0,587583,p97lbxy42mx,NA,NA,NA,"{""image_description"":""an m is formed looking at the left because there are two cutouts that look like the tops of triangles and the bottom is said to be the same""}",NA,NA,NA,NA,stimuli/130.jpg,hard,NA,an m is formed looking at the left because there are two cutouts that look like the tops of triangles and the bottom is said to be the same,29,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,22135,survey-text,20,2.0.0,609723,p97lbxy42mx,NA,NA,NA,"{""image_description"":""looks like a small hand comb with the left being the teeth""}",NA,NA,NA,NA,stimuli/74.jpg,medium,NA,looks like a small hand comb with the left being the teeth,12,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,6217,survey-text,21,2.0.0,615943,p97lbxy42mx,NA,NA,NA,"{""image_description"":""looks like the letter T""}",NA,NA,NA,NA,stimuli/98.jpg,medium,NA,looks like the letter T,5,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,19228,survey-text,22,2.0.0,635175,p97lbxy42mx,NA,NA,NA,"{""image_description"":""almost looks like a leg or lightning bolt with a heavier top and small shrunken bottom""}",NA,NA,NA,NA,stimuli/58.jpg,medium,NA,almost looks like a leg or lightning bolt with a heavier top and small shrunken bottom,16,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,17262,survey-text,23,2.0.0,652442,p97lbxy42mx,NA,NA,NA,"{""image_description"":""looks like a mouse with a hat with the left being the ears and the top being the hat""}",NA,NA,NA,NA,stimuli/122.jpg,hard,NA,looks like a mouse with a hat with the left being the ears and the top being the hat,19,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,3102,survey-text,24,2.0.0,655566,p97lbxy42mx,NA,NA,NA,"{""participant_major"":""CBN""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
NA,1998,survey-multi-choice,25,2.2.0,657568,p97lbxy42mx,NA,NA,NA,"{""participant_gender"":""Female""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,[0],[0],/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/p97lbxy42mx_1772139922067.csv
TRUE,1261,fullscreen,0,null,2275,pcvorlv6uv5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,11423,html-keyboard-response,1,2.0.0,13700,pcvorlv6uv5,NA,NA,"
    <div>
      <p>Welcome to our experiment!</p>
      <p>In each trial, you will see a shape. Describe the shape as accurately as you can in the provided textbox.</p>
      <p>Your description can be as long or as short as you’d like, from just a few words up to a whole paragraph if you feel that is necessary.</p>
      <p></p>
      <p>The next page will ask for participant ID.</p>
      <p></p>
      <p>After all the trials have been completed, the last page will ask for some demographic information.</p>
      <p></p>
      <p>Once you are ready to start, click any button.</p>
    </div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,2677,survey-text,2,2.0.0,16381,pcvorlv6uv5,NA,NA,NA,"{""participant_id"":""sloth""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
TRUE,NA,preload,3,2.0.0,16526,pcvorlv6uv5,NA,NA,NA,NA,FALSE,[],[],[],NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,24317,survey-text,4,2.0.0,40853,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""angular, like a US state with triangle cutting into it ""}",NA,NA,NA,NA,stimuli/55.jpg,medium,NA,"angular, like a US state with triangle cutting into it",10,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,34562,survey-text,5,2.0.0,75418,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""smooth, many sides, three squarish sections ""}",NA,NA,NA,NA,stimuli/95.jpg,medium,NA,"smooth, many sides, three squarish sections",6,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,38687,survey-text,6,2.0.0,114108,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""big trapizoidal base with mroe trapizoids sticking out on top and one on each side. Top one has two more squares also""}",NA,NA,NA,NA,stimuli/111.jpg,hard,NA,big trapizoidal base with mroe trapizoids sticking out on top and one on each side. Top one has two more squares also,22,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,47621,survey-text,7,2.0.0,161731,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""a square with a triangle on top and another larger triangle ont he side\n""}",NA,NA,NA,NA,stimuli/47.jpg,easy,NA,"a square with a triangle on top and another larger triangle ont he side
",14,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,14957,survey-text,8,2.0.0,176690,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""a square with two triangles cutting out the right side\n""}",NA,NA,NA,NA,stimuli/31.jpg,easy,NA,"a square with two triangles cutting out the right side
",10,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,32765,survey-text,9,2.0.0,209459,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""angular, bird like, could be a microscope""}",NA,NA,NA,NA,stimuli/79.jpg,medium,NA,"angular, bird like, could be a microscope",7,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,27296,survey-text,10,2.0.0,236759,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""looks like a sitting bird, base with a triangular tail on the right and a triangular head int he middle""}",NA,NA,NA,NA,stimuli/71.jpg,medium,NA,"looks like a sitting bird, base with a triangular tail on the right and a triangular head int he middle",20,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,13918,survey-text,11,2.0.0,250681,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""triangle with a groove ont he bottom""}",NA,NA,NA,NA,stimuli/39.jpg,easy,NA,triangle with a groove ont he bottom,7,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,17337,survey-text,12,2.0.0,268021,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""5 sides, askew trapizoid""}",NA,NA,NA,NA,stimuli/15.jpg,easy,NA,"5 sides, askew trapizoid",4,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,27864,survey-text,13,2.0.0,295888,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""very angular, many triangles pushed together, \""y\"" shaped""}",NA,NA,NA,NA,stimuli/127.jpg,hard,NA,"very angular, many triangles pushed together, ""y"" shaped",8,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,42215,survey-text,14,2.0.0,338105,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""very angular, a square with many triangles taken out of it at all angles  ""}",NA,NA,NA,NA,stimuli/159.jpg,hard,NA,"very angular, a square with many triangles taken out of it at all angles",14,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,32489,survey-text,15,2.0.0,370597,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""long diagonal rectangle, with  a triangle on the left . Anchor shaped""}",NA,NA,NA,NA,stimuli/103.jpg,medium,NA,"long diagonal rectangle, with  a triangle on the left . Anchor shaped",12,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,52167,survey-text,16,2.0.0,422767,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""very square, backwards \""c\"", blocky""}",NA,NA,NA,NA,stimuli/87.jpg,medium,NA,"very square, backwards ""c"", blocky",5,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,12585,survey-text,17,2.0.0,435355,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""legs with half of a right arm""}",NA,NA,NA,NA,stimuli/143.jpg,hard,NA,legs with half of a right arm,7,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,63406,survey-text,18,2.0.0,498764,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""12 sided. squareish base with the bottom of a triangle cut out of the top, triangle sticking otu of bottom and right side  ""}",NA,NA,NA,NA,stimuli/63.jpg,medium,NA,"12 sided. squareish base with the bottom of a triangle cut out of the top, triangle sticking otu of bottom and right side",23,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,48432,survey-text,19,2.0.0,547200,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""very smooth, hourglass figure, skirts outward at bottom and top with small grooves on the bottom and large grooves on the top""}",NA,NA,NA,NA,stimuli/151.jpg,hard,NA,"very smooth, hourglass figure, skirts outward at bottom and top with small grooves on the bottom and large grooves on the top",22,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,56807,survey-text,20,2.0.0,604010,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""a  capital J with a think top line and hook, also another small arm jutting to the right""}",NA,NA,NA,NA,stimuli/135.jpg,hard,NA,"a  capital J with a think top line and hook, also another small arm jutting to the right",18,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,40979,survey-text,21,2.0.0,644991,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""two trapizoids intersecting at the top, left is smaller than right, left has a small triangle coming out of the top base""}",NA,NA,NA,NA,stimuli/23.jpg,easy,NA,"two trapizoids intersecting at the top, left is smaller than right, left has a small triangle coming out of the top base",22,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,47920,survey-text,22,2.0.0,692914,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""trapizoid with slanted top ""}",NA,NA,NA,NA,stimuli/7.jpg,easy,NA,trapizoid with slanted top,4,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,83105,survey-text,23,2.0.0,776021,pcvorlv6uv5,NA,NA,NA,"{""image_description"":""lots of angles, right side is like a bird with a triangle, then a beak on the left and wings below. Right is a large triangle with a trapizoid sticking out of the left side ""}",NA,NA,NA,NA,stimuli/119.jpg,hard,NA,"lots of angles, right side is like a bird with a triangle, then a beak on the left and wings below. Right is a large triangle with a trapizoid sticking out of the left side",35,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,10884,survey-text,24,2.0.0,786909,pcvorlv6uv5,NA,NA,NA,"{""participant_major"":""Cognitive Behvioral Neuroscience""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
NA,2272,survey-multi-choice,25,2.2.0,789185,pcvorlv6uv5,NA,NA,NA,"{""participant_gender"":""Female""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,[0],[0],/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pcvorlv6uv5_1772140578513.csv
TRUE,2284,fullscreen,0,null,3287,pdo26h1hbg4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pdo26h1hbg4_1772138271446.csv
NA,2617,html-keyboard-response,1,2.0.0,5908,pdo26h1hbg4,NA,NA,"
    <div>
      <p>Welcome to our experiment!</p>
      <p>In each trial, you will see a shape. Describe the shape as accurately as you can in the provided textbox.</p>
      <p>Your description can be as long or as short as you’d like, from just a few words up to a whole paragraph if you feel that is necessary.</p>
      <p></p>
      <p>The next page will ask for participant ID.</p>
      <p></p>
      <p>After all the trials have been completed, the last page will ask for some demographic information.</p>
      <p></p>
      <p>Once you are ready to start, click any button.</p>
    </div>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_verbal_complexity/analysis/../data/raw_data/pdo26h1hbg4_1772138271446.csv
